Table Name,Field Name,Data Type,Category,Priority,Description,Business Purpose,Example Values,Constraints,Business Rules,Compliance Notes,Related Fields
MaterialDefinition,baseUnitOfMeasure,String,Other,low,"Base unit of measure information","Supports material management operations by tracking base unit of measure for MaterialDefinition entities",""Example base unit of measure"; "Sample base unit of measure"; "Test base unit of measure"","NOT NULL; UNIQUE","","",""
MaterialDefinition,alternateUnitOfMeasure,String,Other,low,"Alternate unit of measure information","Supports material management operations by tracking alternate unit of measure for MaterialDefinition entities",""Example alternate unit of measure"; "Sample alternate unit of measure"; "Test alternate unit of measure"","NOT NULL; UNIQUE","","",""
MaterialDefinition,conversionFactor,Float,Other,low,"Numeric value for conversion factor","Supports material management operations by tracking conversion factor for MaterialDefinition entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
MaterialDefinition,materialGrade,String,Other,low,"Material grade information","Supports material management operations by tracking material grade for MaterialDefinition entities",""Example material grade"; "Sample material grade"; "Test material grade"","NOT NULL; UNIQUE","","",""
MaterialDefinition,minimumStock,Float,Other,low,"Numeric value for minimum stock","Supports material management operations by tracking minimum stock for MaterialDefinition entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
MaterialDefinition,reorderPoint,Float,Other,low,"Numeric value for reorder point","Supports material management operations by tracking reorder point for MaterialDefinition entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
MaterialDefinition,reorderQuantity,Float,Other,low,"Numeric value for reorder quantity","Supports material management operations by tracking reorder quantity for MaterialDefinition entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
MaterialDefinition,leadTimeDays,Int,Other,low,"Numeric value for lead time days","Supports material management operations by tracking lead time days for MaterialDefinition entities","1; 10; 100","","","",""
MaterialDefinition,requiresLotTracking,Boolean,Status,low,"Boolean flag indicating requires lot tracking status","Supports material management operations by tracking requires lot tracking for MaterialDefinition entities","true; false","NOT NULL","","",""
MaterialDefinition,lotNumberFormat,String,Other,low,"Lot number format information","Supports material management operations by tracking lot number format for MaterialDefinition entities",""Example lot number format"; "Sample lot number format"; "Test lot number format"","NOT NULL; UNIQUE; NOT NULL for audit fields","","FDA 21 CFR Part 11: Electronic records requiring digital signatures and audit trails",""
MaterialDefinition,defaultShelfLifeDays,Int,Other,low,"Numeric value for default shelf life days","Supports material management operations by tracking default shelf life days for MaterialDefinition entities","1; 10; 100","","","",""
MaterialDefinition,standardCost,Float,Other,low,"Numeric value for standard cost","Supports material management operations by tracking standard cost for MaterialDefinition entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","SOX: Financial data requiring accuracy and access controls",""
MaterialDefinition,currency,String,Other,low,"Currency information","Supports material management operations by tracking currency for MaterialDefinition entities",""Example currency"; "Sample currency"; "Test currency"","NOT NULL; UNIQUE","","",""
MaterialDefinition,requiresInspection,Boolean,Status,low,"Boolean flag indicating requires inspection status","Supports material management operations by tracking requires inspection for MaterialDefinition entities","true; false","NOT NULL","","",""
MaterialDefinition,supplierPartNumber,String,Other,low,"Supplier part number information","Supports material management operations by tracking supplier part number for MaterialDefinition entities",""Example supplier part number"; "Sample supplier part number"; "Test supplier part number"","NOT NULL; UNIQUE","","",""
MaterialDefinition,drawingNumber,String,Other,low,"Drawing number information","Supports material management operations by tracking drawing number for MaterialDefinition entities",""Example drawing number"; "Sample drawing number"; "Test drawing number"","NOT NULL; UNIQUE","","",""
MaterialDefinition,revision,String,Other,low,"Revision information","Supports material management operations by tracking revision for MaterialDefinition entities",""Example revision"; "Sample revision"; "Test revision"","NOT NULL; UNIQUE","","",""
MaterialDefinition,msdsUrl,String,Other,low,"Msds url information","Supports material management operations by tracking msds url for MaterialDefinition entities",""Example msds url"; "Sample msds url"; "Test msds url"","NOT NULL; UNIQUE","","",""
MaterialDefinition,imageUrl,String,Other,low,"Image url information","Supports material management operations by tracking image url for MaterialDefinition entities",""Example image url"; "Sample image url"; "Test image url"","NOT NULL; UNIQUE","","",""
MaterialDefinition,isPhantom,Boolean,Status,low,"Boolean flag indicating is phantom status","Supports material management operations by tracking is phantom for MaterialDefinition entities","true; false","NOT NULL","","",""
MaterialDefinition,isObsolete,Boolean,Status,low,"Boolean flag indicating is obsolete status","Supports material management operations by tracking is obsolete for MaterialDefinition entities","true; false","NOT NULL","","",""
ERPMaterialTransaction,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,serialNumber,String,Traceability,critical,"Unique serial number for individual part instance","Enables complete traceability of individual parts through manufacturing and service life",""SN-ENG-001-20241030"; "SN-TURB-205-20241025"; "SN-COMP-089-20241028"","UNIQUE; Format varies by part type; Required for serialized parts; NOT NULL; UNIQUE","","FDA 21 CFR Part 11: Electronic records requiring digital signatures and audit trails",""
ERPMaterialTransaction,createdAt,DateTime,Audit,critical,"Timestamp when the record was initially created","Audit trail for record creation, required for compliance and data integrity",""2024-10-30T10:00:00.000Z"; "2024-10-30T14:22:15.123Z"","NOT NULL; Default: CURRENT_TIMESTAMP; NOT NULL; NOT NULL for audit fields","","","updatedAt; createdBy"
ERPMaterialTransaction,updatedAt,DateTime,Audit,critical,"Timestamp when the record was last modified","Tracks latest changes for audit trail and data synchronization",""2024-10-30T14:22:15.123Z"; "2024-10-30T16:45:30.456Z"","NOT NULL; Default: CURRENT_TIMESTAMP ON UPDATE; NOT NULL; NOT NULL for audit fields","","","createdAt; updatedBy"
ERPMaterialTransaction,messageId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,configId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,transactionType,ERPTransactionType,Other,high,"Reference to ERPTransactionType entity","Establishes relationship with ERPTransactionType for material management operations",""erptransactiontype-001"; "erptransactiontype-123"","NOT NULL","","",""
ERPMaterialTransaction,direction,IntegrationDirection,Other,high,"Reference to IntegrationDirection entity","Establishes relationship with IntegrationDirection for material management operations",""integrationdirection-001"; "integrationdirection-123"","NOT NULL","","",""
ERPMaterialTransaction,partId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,externalPartId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,workOrderId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,externalWorkOrderId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,quantity,Float,Measurements,high,"Numerical quantity or count","Tracks amounts for inventory, production planning, and capacity management","10; 25; 100; 1000","Must be positive number; Decimal precision based on unit; NOT NULL; Must be non-negative for quantities and costs","Cannot be negative; Updates must maintain inventory accuracy","","unitOfMeasure; cost"
ERPMaterialTransaction,unitOfMeasureId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ERPMaterialTransaction,lotNumber,String,Traceability,high,"Lot or batch number for material grouping","Groups materials from same production batch for quality control and traceability",""LOT-TI-20241015"; "LOT-AL-20241020"; "LOT-STEEL-20241022"","Required for lot-controlled materials; Format: LOT-MATERIAL-DATE; NOT NULL; UNIQUE","","FDA 21 CFR Part 11: Electronic records requiring digital signatures and audit trails",""
